suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
synthetic,entitycount-6-operatorcount-3-constraintcount-0-c31517ec875ce649,propositionalwfomc,error,,8,0.777385,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-c31517ec875ce649,coso,solved,8,8,0.162044,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-c31517ec875ce649,asp,solved,8,8,0.151469,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-c31517ec875ce649,essence,solved,8,8,1.333106,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-e454fd4da6fcdcd9,wfomc,solved,2016,2016,2.303746,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-e454fd4da6fcdcd9,propositionalwfomc,error,,2016,3.574230,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-e454fd4da6fcdcd9,coso,error,,2016,0.174344,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (choose_tuple_0, choose_replace_0, choose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-e454fd4da6fcdcd9,asp,unsolved,,2016,0.150938,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (choose_tuple_0, choose_replace_0, choose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-0-e454fd4da6fcdcd9,essence,unsolved,,2016,0.156727,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (choose_tuple_0, choose_replace_0, choose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-0;entitycount=6;operatorcount=3;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-3-3231f166594d7e8c,wfomc,solved,2560,2560,0.606359,,,synthetic;family=entitycount-6-operatorcount-3-constraintcount-3;entitycount=6;operatorcount=3;constraintcount=3;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-3-3231f166594d7e8c,propositionalwfomc,error,,2560,0.855324,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-3-constraintcount-3;entitycount=6;operatorcount=3;constraintcount=3;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-3-3231f166594d7e8c,coso,error,,2560,0.240699,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, compose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-3;entitycount=6;operatorcount=3;constraintcount=3;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-3-3231f166594d7e8c,asp,unsolved,,2560,0.209144,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, compose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-3;entitycount=6;operatorcount=3;constraintcount=3;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-3-constraintcount-3-3231f166594d7e8c,essence,unsolved,,2560,0.208151,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, compose_0).",synthetic;family=entitycount-6-operatorcount-3-constraintcount-3;entitycount=6;operatorcount=3;constraintcount=3;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-2a3bc365b5f360e2,wfomc,solved,0,0,1.922289,,,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-2a3bc365b5f360e2,propositionalwfomc,error,,0,10.387644,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-2a3bc365b5f360e2,coso,error,,0,0.179441,CoSoEncodingError,CoSo backend only supports count atoms on the target.,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-2a3bc365b5f360e2,asp,unsolved,,0,0.161120,CoSoEncodingError,CoSo backend only supports count atoms on the target.,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-2a3bc365b5f360e2,essence,unsolved,,0,0.171918,CoSoEncodingError,CoSo backend only supports count atoms on the target.,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-30ea8e562dd6146f,wfomc,solved,0,0,1.449095,,,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-30ea8e562dd6146f,propositionalwfomc,error,,0,17.745509,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-30ea8e562dd6146f,coso,error,,0,0.190786,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-30ea8e562dd6146f,asp,unsolved,,0,0.172691,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-4-constraintcount-2-30ea8e562dd6146f,essence,unsolved,,0,0.168910,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, choose_1).",synthetic;family=entitycount-6-operatorcount-4-constraintcount-2;entitycount=6;operatorcount=4;constraintcount=2;depth=2,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-17c2b29ba83a4d1e,wfomc,solved,10080,10080,1.622238,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-17c2b29ba83a4d1e,propositionalwfomc,error,,10080,7.964447,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-17c2b29ba83a4d1e,coso,error,,10080,0.143658,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-17c2b29ba83a4d1e,asp,unsolved,,10080,0.128254,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-17c2b29ba83a4d1e,essence,unsolved,,10080,0.127176,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-84fd1376369d28ad,wfomc,solved,3360,3360,0.688453,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-84fd1376369d28ad,propositionalwfomc,error,,3360,4.839284,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-84fd1376369d28ad,coso,error,,3360,0.130868,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-84fd1376369d28ad,asp,unsolved,,3360,0.104399,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-84fd1376369d28ad,essence,unsolved,,3360,0.108672,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-cb607d8a7ff16521,wfomc,solved,36,36,1.498959,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-cb607d8a7ff16521,propositionalwfomc,error,,36,2.709379,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-cb607d8a7ff16521,coso,wrong,0,36,0.151315,WrongAnswer,"expected 36, got 0",synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-cb607d8a7ff16521,asp,solved,36,36,0.150392,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-0-cb607d8a7ff16521,essence,solved,36,36,0.927011,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-0;entitycount=8;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-b860fe6f097ab184,wfomc,solved,23,23,36.798041,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-b860fe6f097ab184,propositionalwfomc,error,,23,6.646151,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-b860fe6f097ab184,coso,solved,23,23,0.281372,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-b860fe6f097ab184,asp,unsolved,,23,0.181405,BaselineUnsupportedError,ASP baseline translator does not support partition.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-b860fe6f097ab184,essence,unsolved,1,23,0.721621,WrongAnswer,"expected 23, got 1",synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-c4a14615f8719fc3,wfomc,solved,5040,5040,0.456295,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-c4a14615f8719fc3,propositionalwfomc,error,,5040,3.229489,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-c4a14615f8719fc3,coso,solved,5040,5040,0.171906,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-c4a14615f8719fc3,asp,solved,5040,5040,2.437761,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-1-c4a14615f8719fc3,essence,solved,5040,5040,6.141322,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-1;entitycount=8;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-591bc70cdd6e86ca,wfomc,solved,4320,4320,0.729177,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-591bc70cdd6e86ca,propositionalwfomc,error,,4320,4.475934,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-591bc70cdd6e86ca,coso,solved,4320,4320,0.398640,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-591bc70cdd6e86ca,asp,solved,4320,4320,1.899386,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-591bc70cdd6e86ca,essence,solved,4320,4320,6.032573,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-db03d03a3ac2b0cb,wfomc,solved,1200,1200,0.622636,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-db03d03a3ac2b0cb,propositionalwfomc,error,,1200,5.057755,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-db03d03a3ac2b0cb,coso,error,,1200,0.155242,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-db03d03a3ac2b0cb,asp,unsolved,,1200,0.137043,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-db03d03a3ac2b0cb,essence,unsolved,,1200,0.128288,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-eec0c01b36b41b1f,wfomc,solved,26,26,6.244251,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-eec0c01b36b41b1f,propositionalwfomc,error,,26,9.283767,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-eec0c01b36b41b1f,coso,error,,26,0.153853,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-eec0c01b36b41b1f,asp,unsolved,,26,0.130239,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-2-eec0c01b36b41b1f,essence,unsolved,,26,0.128812,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-2;entitycount=8;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-164e13afbb530e28,wfomc,solved,0,0,1.826001,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-164e13afbb530e28,propositionalwfomc,error,,0,3.286504,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-164e13afbb530e28,coso,error,,0,0.156799,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-164e13afbb530e28,asp,unsolved,,0,0.142821,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-164e13afbb530e28,essence,unsolved,,0,0.142629,CoSoEncodingError,CoSo backend supports disjoint constraints only with the target.,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-3aa3bc2e6e53fdfc,wfomc,solved,246,246,0.323690,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-3aa3bc2e6e53fdfc,propositionalwfomc,error,,246,0.431345,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-3aa3bc2e6e53fdfc,coso,solved,246,246,0.225189,,,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-3aa3bc2e6e53fdfc,asp,unsolved,0,246,0.206491,WrongAnswer,"expected 246, got 0",synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-1-constraintcount-3-3aa3bc2e6e53fdfc,essence,unsolved,,246,0.476061,RuntimeError,Error:,synthetic;family=entitycount-8-operatorcount-1-constraintcount-3;entitycount=8;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-0-9f8cd64698bc8227,wfomc,solved,4096770048000,4096770048000,0.427908,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-0;entitycount=8;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-0-9f8cd64698bc8227,propositionalwfomc,error,,4096770048000,5.329884,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-0;entitycount=8;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-0-9f8cd64698bc8227,coso,error,,4096770048000,0.152674,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-0;entitycount=8;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-0-9f8cd64698bc8227,asp,unsolved,,4096770048000,0.131850,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-0;entitycount=8;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-0-9f8cd64698bc8227,essence,unsolved,,4096770048000,0.132223,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (circle_0, tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-0;entitycount=8;operatorcount=2;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-1d19f76201f86b76,wfomc,solved,37881611550720,37881611550720,0.826018,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-1d19f76201f86b76,propositionalwfomc,error,,37881611550720,7.535429,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-1d19f76201f86b76,coso,error,,37881611550720,0.165379,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-1d19f76201f86b76,asp,unsolved,,37881611550720,0.141311,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-1d19f76201f86b76,essence,unsolved,,37881611550720,0.141428,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (tuple_0, choose_tuple_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2c0c89dcbd025ca2,wfomc,solved,0,0,1.415440,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2c0c89dcbd025ca2,propositionalwfomc,error,,0,8.499475,GanakError,ganak exited with code 255,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2c0c89dcbd025ca2,coso,solved,0,0,13.030695,,,synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-8-operatorcount-2-constraintcount-1-2c0c89dcbd025ca2,asp,unsolved,,0,0.214091,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (choose_tuple_0, partition_0).",synthetic;family=entitycount-8-operatorcount-2-constraintcount-1;entitycount=8;operatorcount=2;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
